PlayerID,Player,Squad,League,Pos
24141,Nicola Bagnolini,Bologna,Serie A,GK
24147,Pasquale Mazzocchi,Napoli,Serie A,"DF,FW"
24149,Petar Stojanović,Empoli,Serie A,MF
24157,Ridgeciano Haps,Venezia,Serie A,DF
24163,Samuel Iling-Junior,Bologna,Serie A,"FW,MF"
24168,Simone Pafundi,Udinese,Serie A,"MF,DF"
24171,Teun Koopmeiners,Juventus,Serie A,"MF,FW"
24172,Tommaso Baldanzi,Roma,Serie A,"MF,FW"
24176,Tyronne Ebuehi,Empoli,Serie A,"DF,MF"
24183,Youssef Maleh,Empoli,Serie A,MF
24184,Zito Luvumbo,Cagliari,Serie A,"FW,MF"
24186,Éderson,Atalanta,Serie A,MF
24188,Aaron Ciammaglichella,Torino,Serie A,MF
24196,Alessandro Fontanarosa,Inter,Serie A,DF
24201,Alessandro Sorrentino,Monza,Serie A,GK
24202,Ali Dembélé,Torino,Serie A,DF
24203,Alphadjo Cissè,Hellas Verona,Serie A,"FW,MF"
24213,Carlos Augusto,Inter,Serie A,DF
24215,Charles De Ketelaere,Atalanta,Serie A,"MF,FW"
24218,Christian Gytkjær,Venezia,Serie A,FW
24223,Cyril Ngonge,Napoli,Serie A,FW
24224,Dany Mota,Monza,Serie A,"FW,MF"
24228,Devis Vásquez,Empoli,Serie A,GK
24232,Dodô,Fiorentina,Serie A,DF
24237,Emanuele Valeri,Parma,Serie A,DF
24238,Emil Holm,Bologna,Serie A,DF
24240,Emirhan İlkhan,Torino,Serie A,MF
24244,Federico Baschirotto,Lecce,Serie A,DF
24246,Federico Gatti,Juventus,Serie A,DF
24247,Federico Magro,Hellas Verona,Serie A,GK
24249,Festy Ebosele,Udinese,Serie A,"DF,MF"
24253,Gabriele Guarino,Empoli,Serie A,DF
24258,Gvidas Gineitis,Torino,Serie A,MF
24261,Ibrahim Sulemana,Atalanta,Serie A,MF
24262,Isak Hien,Atalanta,Serie A,DF
24265,Jacopo Seghetti,Empoli,Serie A,GK
24266,Jaka Bijol,Udinese,Serie A,DF
24267,James Abankwah,Udinese,Serie A,"DF,MF"
24268,Jasper Samooja,Lecce,Serie A,GK
24269,Jhon Lucumí,Bologna,Serie A,DF
24277,Juan David Cabal,Juventus,Serie A,DF
24282,Lameck Banda,Lecce,Serie A,"FW,MF"
24285,Leonardo Colombo,Monza,Serie A,MF
24289,Lewis Ferguson,Bologna,Serie A,MF
24291,Lorenzo Bernasconi,Atalanta,Serie A,DF
24303,Marco Palestra,Atalanta,Serie A,DF
24313,Medon Berisha,Lecce,Serie A,MF
24315,Michele Di Gregorio,Juventus,Serie A,GK
24317,Mikael Ellertsson,Venezia,Serie A,"DF,MF"
24318,Mile Svilar,Roma,Serie A,GK
24319,Mirko Marić,Monza,Serie A,"FW,MF"
24322,Niccolò Pisilli,Roma,Serie A,MF
24323,Nikola Moro,Bologna,Serie A,MF
24326,Ola Solbakken,Empoli,Serie A,"MF,FW"
24327,Oliver Abildgaard,Como,Serie A,MF
24330,Patrick Ciurria,Monza,Serie A,"MF,DF"
24338,Samuele Birindelli,Monza,Serie A,"DF,MF"
24339,Samuele Vignato,Monza,Serie A,MF
24340,Sandi Lovrić,Udinese,Serie A,MF
24342,Simone Perilli,Hellas Verona,Serie A,GK
24347,Tommaso Cassandro,Como,Serie A,"DF,MF"
24348,Tommaso Del Lungo,Atalanta,Serie A,DF
24349,Tommaso Martinelli,Fiorentina,Serie A,GK
24352,Warren Bondo,Milan,Serie A,MF
24353,Þórir Jóhann Helgason,Lecce,Serie A,MF
24356,Alan Matturro,Genoa,Serie A,DF
24357,Alberto Dossena,Como,Serie A,DF
24358,Alberto Manzoni,Atalanta,Serie A,MF
24359,Alessandro Berretta,Monza,Serie A,MF
24360,Alessandro Calligaris,Inter,Serie A,GK
24361,Alessandro Dellavalle,Torino,Serie A,DF
24363,Alessandro Vinciguerra,Cagliari,Serie A,FW
24364,Alessandro Vogliacco,Genoa,Serie A,DF
24365,Alexandru Borbei,Lecce,Serie A,GK
24366,Alieu Njie,Torino,Serie A,"FW,MF"
24369,Andrea Mazza,Monza,Serie A,GK
24372,Antoine Makoumbou,Cagliari,Serie A,MF
24376,Brenner,Udinese,Serie A,"MF,FW"
24379,Christian Corradi,Hellas Verona,Serie A,DF
24380,Christos Mandas,Lazio,Serie A,GK
24381,Christos Papadopoulos,Genoa,Serie A,MF
24384,CôMe Bianay Balcot,Torino,Serie A,DF
24385,Daniel Bandeira,Hellas Verona,Serie A,MF
24390,David Akpan Ankeye,Genoa,Serie A,"FW,MF"
24391,David Pejičić,Udinese,Serie A,MF
24392,Davide Bartesaghi,Milan,Serie A,DF
24395,Elayis Tavsan,Hellas Verona,Serie A,"FW,MF"
24404,Francesco Camarda,Milan,Serie A,"FW,MF"
24407,Francesco Gioielli,Napoli,Serie A,MF
24408,Gaetano Oristanio,Venezia,Serie A,"FW,MF"
24413,Gino Infantino,Fiorentina,Serie A,MF
24415,Giovanni Daffara,Juventus,Serie A,GK
24416,Giovanni Fabbian,Bologna,Serie A,MF
24418,Gustav Isaksen,Lazio,Serie A,FW
24421,Jackson Tchatchoua,Hellas Verona,Serie A,"DF,MF"
24425,Jesper Karlsson,Bologna,Serie A,FW
24429,João Costa,Roma,Serie A,FW
24432,Junior Ajayi,Hellas Verona,Serie A,FW
24434,Kenan Yıldız,Juventus,Serie A,"FW,MF"
24436,Kevin Zeroli,Milan,Serie A,MF
24437,Kingstone Mutandwa,Cagliari,Serie A,"FW,MF"
24439,Lautaro Gianetti,Udinese,Serie A,DF
24441,Lorenzo Lucca,Udinese,Serie A,FW
24444,Lorenzo Torriani,Milan,Serie A,GK
24448,Luca Marianucci,Empoli,Serie A,DF
24450,Lucas Beltrán,Fiorentina,Serie A,"FW,MF"
24453,Luis Hasa,Lecce,Serie A,MF
24454,Maat Daniel Caprini,Fiorentina,Serie A,FW
24456,Marcus Pedersen,Torino,Serie A,DF
24457,Martín Payero,Udinese,Serie A,MF
24459,Mateo Retegui,Atalanta,Serie A,FW
24465,Matteo Motta,Inter,Serie A,DF
24466,Matteo Palma,Udinese,Serie A,DF
24467,Matteo Prati,Cagliari,Serie A,MF
24468,Michael Folorunsho,Fiorentina,Serie A,"FW,MF"
24470,Mihajlo Ilić,Bologna,Serie A,DF
24471,Mohamed Kaba,Lecce,Serie A,MF
24472,Niccolò Fortini,Fiorentina,Serie A,"DF,MF"
24477,Nikola Krstović,Lecce,Serie A,FW
24478,Noah Okafor,Milan,Serie A,FW
24479,Noah Raveyre,Milan,Serie A,GK
24480,Oussama El Azzouzi,Bologna,Serie A,MF
24481,Pantelis Hatzidiakos,Cagliari,Serie A,"DF,MF"
24482,Paolo Vismara,Atalanta,Serie A,GK
24483,Paulo Azzi,Cagliari,Serie A,DF
24484,Pietro Comi,Atalanta,Serie A,DF
24485,Pietro Comuzzo,Fiorentina,Serie A,DF
24487,Pontus Almqvist,Parma,Serie A,"FW,MF"
24489,Raffaele Di Gennaro,Inter,Serie A,GK
24490,Rareș-Cătălin Burnete,Lecce,Serie A,FW
24491,Renato Marin,Roma,Serie A,GK
24494,Saba Goglichidze,Empoli,Serie A,DF
24495,Saba Sazonov,Empoli,Serie A,DF
24496,Sam Beukema,Bologna,Serie A,DF
24499,Santiago Castro,Bologna,Serie A,FW
24500,Santiago Pierotti,Lecce,Serie A,FW
24503,Sebastian Esposito,Lecce,Serie A,DF
24505,Seydou Fini,Genoa,Serie A,FW
24508,Stefan Mitrović,Hellas Verona,Serie A,"FW,MF"
24509,Steven Shpendi,Empoli,Serie A,FW
24510,Thomas Kristensen,Udinese,Serie A,DF
24511,Tijjani Noslin,Lazio,Serie A,"FW,MF"
24512,Tijjani Reijnders,Milan,Serie A,MF
24515,Tommaso Corazza,Bologna,Serie A,DF
24518,Tommaso Pittino,Genoa,Serie A,DF
24519,Tomáš Suslov,Hellas Verona,Serie A,"MF,FW"
24523,Velizar-Ilia Svetozarov Iliev,Cagliari,Serie A,GK
24526,Ylber Ramadani,Lecce,Serie A,MF
24529,Álex Jiménez,Milan,Serie A,"DF,FW"
24531,Adrian Benedyczak,Parma,Serie A,"FW,MF"
24532,Alain Taho,Inter,Serie A,GK
24533,Alberto Chiesurin,Venezia,Serie A,MF
24534,Alberto Costa,Juventus,Serie A,DF
24535,Alen Sherri,Cagliari,Serie A,GK
24536,Alessandro Circati,Parma,Serie A,DF
24537,Alessandro Gabrielloni,Como,Serie A,"FW,MF"
24538,Alessandro Marcandalli,Genoa,Serie A,DF
24539,Alessandro Romano,Roma,Serie A,MF
24540,Alessio Cacciamani,Torino,Serie A,"MF,DF"
24541,Alessio Chiesa,Como,Serie A,DF
24542,Alessio Iovine,Como,Serie A,"DF,FW"
24543,Alessio Marcaccini,Roma,Serie A,GK
24544,Alessio Raballo,Torino,Serie A,FW
24545,Alfonso Montero,Juventus,Serie A,DF
24546,Ali Jasim,Como,Serie A,"FW,DF"
24547,Alieu Fadera,Como,Serie A,"FW,DF"
24548,Anass Salah-Eddine,Roma,Serie A,DF
24549,Andrea Cogoni,Cagliari,Serie A,DF
24550,Andrea Vailati,Monza,Serie A,GK
24551,Ange-Yoan Bonny,Parma,Serie A,FW
24552,Ank Asmussen,Empoli,Serie A,FW
24553,Antoine Hainaut,Parma,Serie A,"DF,FW"
24554,Arvid Brorsson,Monza,Serie A,DF
24555,Augusto Owusu,Juventus,Serie A,DF
24556,Benjamin Siegrist,Genoa,Serie A,GK
24557,Benjamín Domínguez,Bologna,Serie A,FW
24558,Bob Murphy Omoregbe,Milan,Serie A,MF
24559,Bohdan Popov,Empoli,Serie A,MF
24560,Brayan,Empoli,Serie A,FW
24561,Brooke Norton-Cuffy,Genoa,Serie A,"DF,FW"
24562,Buba Sangaré,Roma,Serie A,DF
24563,Casper Tengstedt,Hellas Verona,Serie A,FW
24564,Cheick Oumar Conde,Venezia,Serie A,MF
24565,Christian Pehlivanov,Lecce,Serie A,DF
24566,Christos Alexiou,Inter,Serie A,DF
24567,Claudio Turi,Napoli,Serie A,GK
24568,Coli Saco,Napoli,Serie A,MF
24569,Dailon Livramento,Hellas Verona,Serie A,"FW,MF"
24570,Damián Pizarro,Udinese,Serie A,"FW,MF"
24571,Daniel Fila,Venezia,Serie A,FW
24572,Daniel Mikołajewski,Parma,Serie A,FW
24573,Daniel Mosquera,Hellas Verona,Serie A,FW
24574,Daniel Oyegoke,Hellas Verona,Serie A,DF
24575,Daniele Ghilardi,Hellas Verona,Serie A,DF
24576,Danilo Veiga,Lecce,Serie A,DF
24577,Dario Daka,Lecce,Serie A,FW
24578,Darius Fălcușan,Empoli,Serie A,DF
24579,David Neres,Napoli,Serie A,FW
24580,Davide Bifulco,Monza,Serie A,GK
24581,Dawid Bembnista,Empoli,Serie A,DF
24582,Demyan Yesin,Torino,Serie A,DF
24583,Devyne Rensch,Roma,Serie A,DF
24584,Diego Pugno,Juventus,Serie A,FW
24585,Dominic Vavassori,Atalanta,Serie A,FW
24586,Ed Mcjannet,Lecce,Serie A,MF
24587,Eddy Kouadio,Fiorentina,Serie A,DF
24588,Edoardo Zaia,Torino,Serie A,FW
24589,Egil Selvik,Udinese,Serie A,GK
24590,Elia Plicco,Parma,Serie A,MF
24591,Elijah Scott,Lecce,Serie A,DF
24592,Endris Scaramelli,Monza,Serie A,MF
24593,Federico Accornero,Genoa,Serie A,MF
24594,Federico Cassa,Atalanta,Serie A,"MF,FW"
24595,Federico Chinetti,Como,Serie A,FW
24596,Federico Nardin,Roma,Serie A,DF
24597,Federico Steffanoni,Atalanta,Serie A,MF
24598,Fellipe Jack,Como,Serie A,DF
24599,Filip Marchwiński,Lecce,Serie A,MF
24600,Filipe Bordon,Lazio,Serie A,DF
24601,Filippo Carbone,Genoa,Serie A,MF
24602,Filippo Pagnucco,Juventus,Serie A,DF
24603,Fisayo Dele-Bashiru,Lazio,Serie A,"MF,FW"
24604,Florinel Coman,Cagliari,Serie A,"FW,MF"
24605,Francesco Andrealli,Como,Serie A,MF
24606,Francesco Mezzoni,Napoli,Serie A,FW
24607,Francesco Plaia,Torino,Serie A,GK
24608,Francisco Conceição,Juventus,Serie A,"FW,MF"
24609,Franz Stolz,Genoa,Serie A,GK
24610,Gabriel Charpentier,Parma,Serie A,FW
24611,Gabriele Re Cecconi,Inter,Serie A,DF
24612,Gaby Jean,Lecce,Serie A,DF
24613,Gennaro Iaccarino,Napoli,Serie A,MF
24614,Giacomo De Pieri,Inter,Serie A,MF
24615,Giorgio De Marzi,Roma,Serie A,GK
24616,Giovanni Leoni,Parma,Serie A,DF
24617,Giuseppe Mazzaglia,Como,Serie A,MF
24618,Henrijs Auseklis,Cagliari,Serie A,GK
24619,Honest Ahanor,Genoa,Serie A,"DF,MF"
24620,Hugo Cuenca,Genoa,Serie A,MF
24621,Ifenna Dorgu,Genoa,Serie A,FW
24622,Ignace Van Der Brempt,Como,Serie A,DF
24623,Ismael Konate,Empoli,Serie A,"FW,MF"
24624,Issa Doumbia,Venezia,Serie A,MF
24625,Ivan Azón,Como,Serie A,FW
24626,Ivan Smolčić,Como,Serie A,DF
24627,Jacob Ondrejka,Parma,Serie A,"MF,FW"
24628,Jacopo Bacci,Empoli,Serie A,MF
24629,Javier Gil,Juventus,Serie A,DF
24630,Javison Idele,Atalanta,Serie A,DF
24631,Jay Idzes,Venezia,Serie A,DF
24632,Jeff Ekhator,Genoa,Serie A,"FW,MF"
24633,Jesper Karlström,Udinese,Serie A,MF
24634,Joi Nuredini,Genoa,Serie A,FW
24635,Jonas Harder,Fiorentina,Serie A,MF
24636,Jonas Rouhi,Juventus,Serie A,DF
24637,Joël Schingtienne,Venezia,Serie A,DF
24638,Kevin Martins,Monza,Serie A,"MF,DF"
24639,Kialonda,Lecce,Serie A,DF
24640,Konan N'Dri,Lecce,Serie A,"FW,MF"
24641,Leonardo Baroncelli,Fiorentina,Serie A,DF
24642,Lior Kasa,Genoa,Serie A,"MF,FW"
24643,Lorenzo Anghelè,Juventus,Serie A,FW
24644,Lorenzo Lucchesi,Venezia,Serie A,DF
24645,Lorenzo Riccio,Atalanta,Serie A,MF
24646,Lorenzo Tosto,Empoli,Serie A,DF
24647,Lorenzo Venturino,Genoa,Serie A,"FW,MF"
24648,Luan Patrick,Hellas Verona,Serie A,DF
24649,Luka Topalović,Inter,Serie A,MF
24650,Lysandros Papastylianou,Genoa,Serie A,FW
24651,Magnus Kofod Andersen,Venezia,Serie A,MF
24652,Mandela Keita,Parma,Serie A,MF
24653,Manuel Moretta,Parma,Serie A,GK
24654,Marco Cassin,Udinese,Serie A,GK
24655,Marco Dalla Vecchia,Torino,Serie A,MF
24656,Marco Ladisa,Venezia,Serie A,FW
24657,Marco Sala,Como,Serie A,DF
24658,Marin Šverko,Venezia,Serie A,DF
24659,Martin Frese,Hellas Verona,Serie A,DF
24660,Massimo Pessina,Bologna,Serie A,GK
24661,Mateo Pellegrino,Parma,Serie A,FW
24662,Mateusz Kowalski,Parma,Serie A,MF
24663,Mathias Løvik,Parma,Serie A,"DF,FW"
24664,Matias Moreno,Fiorentina,Serie A,DF
24665,Matteo Barbini,Genoa,Serie A,DF
24666,Matteo Cocchi,Inter,Serie A,DF
24667,Matteo Grandi,Venezia,Serie A,GK
24668,Matteo Spinaccè,Inter,Serie A,FW
24669,Matteo Zazza,Lazio,Serie A,DF
24670,Matthias Braunöder,Como,Serie A,MF
24671,Mattia Esposito,Napoli,Serie A,DF
24672,Mattia Felici,Cagliari,Serie A,"MF,FW"
24673,Mattia Liberali,Milan,Serie A,MF
24674,Mattia Zanchetta,Inter,Serie A,MF
24675,Mehdi Taremi,Inter,Serie A,FW
24676,Mike Aidoo,Inter,Serie A,DF
24677,Mohamed Haj,Parma,Serie A,MF
24678,Naj Razi,Como,Serie A,FW
24679,Naïm Byar,Bologna,Serie A,MF
24680,Niccolò Rizzo,Juventus,Serie A,DF
24681,Nicola Pintus,Cagliari,Serie A,DF
24682,Nicolas Trabucchi,Parma,Serie A,DF
24683,Nicolás Valentini,Fiorentina,Serie A,DF
24684,Nicolò Postiglione,Monza,Serie A,DF
24685,Nicolò Savona,Juventus,Serie A,DF
24686,Noah El Biache,Empoli,Serie A,MF
24687,Oliver Nielsen,Lazio,Serie A,DF
24688,Patrizio Masini,Genoa,Serie A,MF
24689,Pierre Bolchini,Como,Serie A,GK
24690,Pietro Leonardelli,Fiorentina,Serie A,GK
24691,Pietro Tornaghi,Atalanta,Serie A,DF
24692,Relja Obrić,Atalanta,Serie A,DF
24693,Riccardo Turicchia,Juventus,Serie A,DF
24694,Richie Sagrado,Venezia,Serie A,DF
24695,Roberto Scaglione,Genoa,Serie A,MF
24696,Rui Modesto,Udinese,Serie A,"DF,MF"
24697,Saad El Haddad,Venezia,Serie A,MF
24698,Samuel Dahl,Roma,Serie A,"DF,MF"
24699,Samuel Mbangula,Juventus,Serie A,FW
24700,Santiago Giménez,Milan,Serie A,FW
24701,Saud Abdulhamid,Roma,Serie A,DF
24702,Sebastian Otoa,Genoa,Serie A,DF
24703,Senan Mullen,Torino,Serie A,MF
24704,Sergiu Perciun,Torino,Serie A,"FW,MF"
24705,Silvano Vos,Milan,Serie A,MF
24706,Sven Lesjak,Como,Serie A,MF
24707,Thomas Berenbruch,Inter,Serie A,MF
24708,Thomas Campaniello,Empoli,Serie A,FW
24709,Tiago Gabriel,Lecce,Serie A,DF
24710,Tobias Slotsager,Hellas Verona,Serie A,DF
24711,Tommaso Gabellini,Torino,Serie A,FW
24712,Tommaso Rubino,Fiorentina,Serie A,MF
24713,Tomás Palacios,Inter,Serie A,DF
24714,Vanja Vlahović,Atalanta,Serie A,"FW,MF"
24715,Vasilije Adžić,Juventus,Serie A,"MF,FW"
24717,Victor Nelsson,Roma,Serie A,DF
24718,William Feola,Como,Serie A,DF
24719,Zion Suzuki,Parma,Serie A,GK
